mu_MLE,sigma_MLE,mu_std,sigma_std,mu_MOM,sigma_MOM,Inference_grade,Score,mu_gt,sigma_gt
9.606087786833978,0.5462123774519078,0.007185771987842545,0.005546713322079897,9.607237694381675,0.6044516017503435,1.0,0.0,9.599396515675783,0.5576708713263743
10.685691162551947,0.5917550364915768,0.007920016082476887,0.00603470021213795,10.685103874771107,0.6442617322895042,1.0,0.0,10.686130875966422,0.5927839191776748
8.238303594781696,0.643218546904314,0.008413072273879548,0.00635456345349465,8.237360565499364,0.6931852375946406,1.0,0.0,8.236921715728121,0.6460484860137996
9.252738727932849,0.5718367032084991,0.007592601898755326,0.005808881299672731,9.254214107300731,0.6263666274276214,1.0,0.0,9.24921936774252,0.5764433992651172
8.050398745315746,0.5764883026882558,0.00756859130628106,0.005785851781114656,8.050928301196958,0.6313931168602669,1.0,0.0,8.067482253103266,0.5821882859615486
6.6040616212905725,0.5975191912071687,0.008040239222374344,0.00611922392866464,6.603578555049684,0.6499417885882369,1.0,0.0,6.600613902776352,0.5951498393272958
4.9250388402067395,0.5306423733715407,0.007209153369524178,0.005568531541756122,4.92510340884832,0.5888078632447398,1.0,0.0,4.925628873475657,0.5385723077073132
3.2165659566520275,0.4889885900455185,0.006561765679074664,0.005117111337782182,3.2163202659614787,0.5516702168356352,1.0,0.0,3.2161080664417656,0.4877366036699282
6.82377206785627,0.535742732721141,0.00732252617998729,0.005672224000200075,6.8228311506166905,0.5929102074363737,1.0,0.0,6.825393421380688,0.5368366979750375
7.127831745063711,0.5591791259455903,0.007194344839034742,0.005521854785011613,7.128614938399175,0.6159271459767789,1.0,0.0,7.131709096786351,0.5651623336580099
7.044993331355824,0.517061202101884,0.006930559798164029,0.005396967765444757,7.0466025105794685,0.5775920770464773,1.0,0.0,7.041647136320425,0.5204448669267929
6.691216314205059,0.6840072934519342,0.008762082389745187,0.006565659232197635,6.692307086421649,0.7319334221882434,1.0,0.0,6.6836134464934265,0.6980395062246095
6.787023271128651,0.5480213634162718,0.007231782319771148,0.005582926170831271,6.784462212228764,0.6065219414399112,1.0,0.0,6.787435380199533,0.5569602927805992
7.057694436899706,0.6816623278530998,0.009060779699816812,0.006798315078905534,7.055572589231755,0.730753507020437,1.0,0.0,7.058845542511188,0.6871637873928013
3.3561868690429417,0.6480229013474504,0.008363430477351778,0.006308910368882,3.355279334670805,0.6980411348853154,1.0,0.0,3.3650433876839183,0.6515968580182948
3.7373124514974503,0.5884244373530828,0.00789473689712615,0.00602081854488423,3.7372863108296754,0.6426210336433024,1.0,0.0,3.727893635735288,0.5937243208380892
6.824615102784726,0.697091713699702,0.009149207316142468,0.006846251825493232,6.826529117726212,0.7442550665514246,1.0,0.0,6.813484069917481,0.7028731180329397
3.049557832465585,0.7653385076402807,0.010106295512429416,0.007518224086285365,3.0476462504580994,0.8108867213443451,1.0,0.0015755451076850373,3.0560470245846867,0.771395738797821
2.5416262823687243,0.9065836741202543,0.011485488804801965,0.008807282074777765,2.5513884749447504,0.9349119592749555,1.0,0.032524889862433806,2.526497079195108,0.9060346866059492
3.411934415788906,0.7262662285407029,0.009620539013386109,0.007172794436487581,3.412565485811561,0.7700579204632401,1.0,0.0,3.4090227124451298,0.7532952687686174
5.180215979537124,0.668576807927203,0.008491795688335257,0.0063791924883625705,5.179995670824175,0.7151760207185939,1.0,0.0,5.164094337373469,0.6706825101669593
6.482678737121051,0.6127882307277633,0.008111436963512556,0.006149671469914366,6.4829770244777585,0.6647463791111001,1.0,0.0,6.479972725363353,0.6174553713987493
1.214534632804093,0.8132114273070667,0.013249042108727417,0.010671949791790957,1.33293702601294,0.7487346798911866,1.0,0.29604029299990575,1.1796781513567731,0.8464996536921091
5.5392944785516205,0.5819934348975415,0.007532981969337017,0.005738561918006198,5.539570368846607,0.6341813700365502,1.0,0.0,5.548515858936876,0.578257865891659
7.644781264039157,0.5766118134086541,0.007736807945324059,0.005917823192108018,7.644295564005855,0.6298511889903888,1.0,0.0,7.642375391167738,0.5869268567992104
5.899057712233723,0.46268852505705743,0.006457199801370117,0.005160261676968026,5.898039021798261,0.5279339429092759,1.0,0.0,5.899019143218544,0.4686450740296302
5.628277486373177,0.5947456059052056,0.007943223071816717,0.006047676191369027,5.627484002390522,0.6466229542636838,1.0,0.0,5.63081460968568,0.6055819311937384
4.768925001861231,0.49847741614715574,0.00671495090285024,0.005191078686955332,4.768419433391819,0.5580087907040493,1.0,0.0,4.770956258533219,0.4986279594232979
5.822686299066816,0.5758265292614113,0.007461787432106475,0.0057030008785614,5.821877081717899,0.6313016773503004,1.0,0.0,5.8227907502011576,0.5717472335213771
6.604733643625091,0.640143145988955,0.008487520501507187,0.0064119329440321835,6.604040067329548,0.6897927344985011,1.0,0.0,6.5884184708244025,0.6569453522649492
6.280512730468658,0.5471706405788083,0.007313873133705942,0.005636333825818559,6.279855400572673,0.6041499673968798,1.0,0.0,6.278847772084927,0.5568306923516928
7.352639846616307,0.6166123861855383,0.00792640030481907,0.006005199509692084,7.354292316659197,0.6668671355548167,1.0,0.0,7.35178865608452,0.6260521304505514
3.8373154927475484,0.8568207851256819,0.011221502160896245,0.008253701621888033,3.837184959535117,0.8966866768705525,1.0,0.0,3.847491648525804,0.8648711246251083
3.65117637984233,0.7551143513160334,0.009829133732137675,0.0072976915464355845,3.6496386162431844,0.7991599180451915,1.0,0.0,3.6460685296790483,0.7628025806632591
3.8507488751779344,0.6510150041903792,0.008334296697905946,0.006286458583485381,3.850841764164119,0.6987206189867855,1.0,0.0,3.847007675976769,0.6556295176914457
8.026158257959692,0.6861591001130553,0.008979758559317232,0.006726936951443456,8.026241236958157,0.7351192565875458,1.0,0.0,8.026979428376738,0.6922948213272265
8.484715262369562,0.6382373149139502,0.008396194585059793,0.006339961021419713,8.486732757638922,0.6915209258996265,1.0,0.0,8.486561892225549,0.6503808461547249
8.529662671269664,0.6280414479545811,0.008493615536713094,0.006427576680950051,8.531900121361867,0.6808119290024688,1.0,0.0,8.539065154894697,0.6198710669829507
7.074961762369834,0.6901061524331166,0.00868382201138077,0.006504963292042468,7.075179159863569,0.7356037686413573,1.0,0.0,7.0775575847634435,0.6918639749539182
7.633186309472628,0.4585503913656739,0.006471509480563413,0.005185107792166516,7.6329625416128835,0.5247805896425376,1.0,0.0,7.627621868040454,0.4683376226015654
6.586822551351645,0.6182352573178105,0.008030584805248866,0.006090716759070295,6.586161268002259,0.6681285918363615,1.0,0.0,6.6046260628361475,0.6187927987901658
6.900809400548684,0.48835482419272347,0.006597369383091577,0.005231554800619955,6.900195721891811,0.551477638615156,1.0,0.0,6.902869913187432,0.4930565755315242
8.75953401454573,0.6467239876095494,0.008458741950333817,0.006382843544775841,8.761065995377383,0.6965844817224591,1.0,0.0,8.774447949575901,0.6547996804604641
5.981456527478085,0.6452831733649212,0.008214467261844273,0.006195088363619913,5.982725963117496,0.6969946920306482,1.0,0.0,5.984737228567525,0.6476619805189463
5.116932219970362,0.582743231720838,0.007735372466080466,0.00591194783030911,5.117047261301887,0.6371505843986645,1.0,0.0,5.10931450812926,0.5928569075830261
5.238517633253391,0.5988611436433777,0.007893768123527716,0.00601298173635371,5.237353146787795,0.6539963886212093,1.0,0.0,5.2425478125554035,0.6054070205707692
3.6369521529012845,0.7650602778315281,0.009522421260460693,0.007065984097883331,3.6371726922897394,0.8093967683510359,1.0,0.0,3.6377594788393073,0.7744339255507591
5.776820687721838,0.7340735955943324,0.009360397178452164,0.0069691746044713235,5.775294910369709,0.7780569446426525,1.0,0.0,5.773917808985907,0.7403884258719399
6.3393240126402475,0.6062300558191449,0.008185319150730558,0.00621528599535639,6.3388760073783965,0.6572297039023165,1.0,0.0,6.3333987181438856,0.6205579160808607
5.734087026605996,0.532778152008044,0.006916957512891554,0.005338126009848431,5.734189116258863,0.5907528897640235,1.0,0.0,5.737207869229198,0.5295326188294842
3.354301574367569,0.8485632998892433,0.010858911525780649,0.008012359700306495,3.3558551282794777,0.8888177450584178,1.0,0.0009038862834819535,3.3569666154915687,0.8464604912466647
3.9513921213378227,0.5559622086238597,0.007227812827034476,0.005544802810535151,3.949965253276461,0.6114939173551509,1.0,0.0,3.953762513207821,0.5645935776178512
4.047743444443783,0.5411824524410241,0.0073256176221073305,0.005643695607691686,4.046583338770501,0.5997554400880013,1.0,0.0,4.045589116540231,0.5409907426740552
7.509451506798947,0.5561121771207789,0.0074638926983990736,0.005733189936563755,7.508882876197385,0.6107159900940438,1.0,0.0,7.511755946647649,0.5597140436093331
8.48235073571972,0.64723899959672,0.008535646481477307,0.006435482774779179,8.483477374663659,0.6963910358972389,1.0,0.0,8.476827931017803,0.6377146668825434
8.28181806263333,0.7059391704331829,0.009194606609599303,0.00687634469415808,8.282328804193735,0.751249120915226,1.0,0.0,8.270134665360821,0.7216895379221954
1.2248152313042318,0.818634265152138,0.013941940629041291,0.011225904974872452,1.344243023387671,0.755171466896986,1.0,0.29110225137975554,1.1606954085674641,0.8776713438171891
2.2671670134403614,0.8995084243285381,0.011605137672000098,0.00913570807624739,2.284437886432692,0.915667628657525,1.0,0.054120714742579276,2.2921941794605205,0.9037213847369286
1.4291825228648727,0.8977843474854255,0.01453295425048131,0.011768175078758606,1.5388191226054977,0.8322685500516108,1.0,0.22670110200809346,1.4423341162425551,0.9190967596549046
5.131948866425606,0.677062863988311,0.008749044928385118,0.006564117169333883,5.1327514132683145,0.724871428178728,1.0,0.0,5.144544798118456,0.6785455188199169
4.520932491968592,0.5414761324010676,0.007321787317879009,0.005648331408597299,4.522082718337712,0.6003748965013924,1.0,0.0,4.523402754962364,0.5480496612457236
5.680334183219661,0.5152413670026145,0.00706055154720365,0.005449018944004403,5.680257014030626,0.5749608472958135,1.0,0.0,5.685209006228311,0.5195982233525934
5.858087972882721,0.5904416694635835,0.007914769961020722,0.006031952815984147,5.857112540997889,0.6434540714271846,1.0,0.0,5.853724485641862,0.6047819052598938
5.462737760064668,0.7047372274012832,0.00911021159555404,0.006814933875770073,5.463054967836806,0.7521801273604395,1.0,0.0,5.464409320733825,0.7066539228857299
7.277824016279903,0.5724106419738637,0.007454054724547022,0.005701987561494011,7.27763687432878,0.6281884457702969,1.0,0.0,7.271832428000957,0.5826762132732715
4.807138236389832,0.6982910790397655,0.00911455177621654,0.006819514845238448,4.8093847798885,0.7477516802206298,1.0,0.0,4.800798527115648,0.7014996423355657
4.782441809622953,0.5537271553842757,0.007368654577061655,0.005649475729249831,4.781472512024962,0.60970444724185,1.0,0.0,4.781162709913099,0.5621284503612213
4.2212362548645235,0.9611744171362774,0.012168059284235092,0.00888745992312157,4.222660765987444,0.9980072575676097,1.0,0.0,4.230365139767838,0.9797391960317321
3.885854860875237,0.6395807151866387,0.008409631314617643,0.006349005063933641,3.886481900731453,0.6875686955915024,1.0,0.0,3.886776260541792,0.6411541938234285
3.751534382620646,0.7882236754080508,0.010195195853572215,0.007546548649403431,3.7528385349663647,0.8351836774439292,1.0,0.0,3.7559346674943246,0.7824935553940232
4.028240075827328,0.5835819190830804,0.0075921883507276645,0.005795252997093397,4.026620797528671,0.6371326799670035,1.0,0.0,4.032418680433299,0.5868061275586912
3.816685150267072,0.6282384275092499,0.008299390730145776,0.006283056758330143,3.818453612548459,0.6786929916189336,1.0,0.0,3.8132553095553554,0.6264313032623094
4.67977812566847,0.6340904649554281,0.008506734192584377,0.006430662868365317,4.6787783994254015,0.6846406545350194,1.0,0.0,4.688203130531863,0.6475796613893391
3.635314948475502,0.7875451034035762,0.009915787664813873,0.007340579342348218,3.6341487361520652,0.8303500174245556,1.0,0.0,3.635080228263592,0.7831557052585696
2.0311677799167107,0.4330498311044491,0.006052441492658649,0.004722994935664271,2.0332628547494647,0.4979150309231401,1.0,0.0036592198468064,2.0308774532579394,0.4269837279341924
6.828926446603369,0.4929879597329855,0.006686305461807651,0.0052775578453695664,6.828717232605988,0.5551026422150671,1.0,0.0,6.8181590487611246,0.4964731374316892
2.808167355387388,0.4983642083640005,0.006936886570604525,0.005404959237264796,2.8098584427083715,0.5625406078734176,1.0,0.0,2.8124779799617494,0.4993545187661913
4.228084700727716,0.8562642748280074,0.010874766215447008,0.0079982285497744,4.226704240665749,0.8989374981241086,1.0,0.0,4.224105198860081,0.8647916408801524
3.8821845561097224,0.9541380047422817,0.012019061296622066,0.008792546364394383,3.883893997343128,0.9885699113928552,1.0,0.0,3.866470421153304,0.9545433689826178
4.890940116502445,0.7280869358031473,0.009725369805955782,0.007252247817202986,4.890528028080233,0.7710351279070491,1.0,0.0,4.897497875691227,0.7413234403625434
6.496421679399924,0.3371533560603509,0.005297201626321181,0.00367855593169007,6.493678435188344,0.3883141858261724,1.0,0.0,6.496379351674702,0.33893418354058186
6.566832974418841,0.5924582500220965,0.00792521486122514,0.006033250222928688,6.568346732942536,0.6452272919065445,1.0,0.0,6.573813076129325,0.5951583893220136
6.563404189772473,0.5072960418341547,0.006909348491172162,0.005347900291671577,6.563318282151007,0.5673014347706453,1.0,0.0,6.5712328185010165,0.5215654284487283
7.365859534639987,0.5735807328436406,0.00771981927278536,0.005902234625349922,7.365067729461227,0.6284945149314215,1.0,0.0,7.356217844764568,0.5758376728628706
7.669216731964706,0.6568843719630771,0.00844781475956431,0.00636381716767964,7.6699845739376515,0.7073135505160577,1.0,0.0,7.671030646001814,0.6631593675414789
7.320660174894137,0.7101111157898745,0.00914991506601238,0.006830712509763382,7.319865679148686,0.7606091781353785,1.0,0.0,7.318263957910513,0.7116449208607579
3.8862808856627664,0.7537700972047432,0.009913037322925585,0.007359738370017315,3.8874149945524468,0.7973242183746896,1.0,0.0,3.9085154188264704,0.7634087182846029
4.246280565744838,0.6543710590404038,0.008803049437429562,0.006627870513170974,4.2461518971755945,0.707292761311449,1.0,0.0,4.245052612244272,0.6624737798949912
4.628370586034118,0.5987892955251046,0.007859840395232574,0.005976404831493474,4.628281107795852,0.6497325260644735,1.0,0.0,4.645784248493712,0.5966358391927389
2.658426801490881,0.6475228432215372,0.008198312635318889,0.006192195249189731,2.6583215539903167,0.6955705116716354,1.0,0.0026517703403810973,2.656205752350193,0.6441473943095379
3.213034157541571,0.8727438563197332,0.010886238909822873,0.008043557738495185,3.2139327746321933,0.9130289742153322,1.0,0.0031591003150482294,3.2155133996430187,0.8726832456999222
6.244647332157502,0.6274803003020983,0.008169325432402631,0.006179332604866324,6.244688730183863,0.6781171050220838,1.0,0.0,6.237252341263861,0.6363963055349241
4.413792690773682,0.750404677214921,0.009915554293815894,0.0073685959683237965,4.4151583892598545,0.7927494267871755,1.0,0.0,4.425609720898391,0.7666790168772345
9.399681941654553,0.8241764402168567,0.010140324388973571,0.007478752756888872,9.400260843168766,0.8635365917036858,1.0,0.0,9.409363834055156,0.8281971837464794
7.2647448039509275,0.6472762520456267,0.008434608267139227,0.0063573975295995325,7.26332667620923,0.696124546674003,1.0,0.0,7.266560915481103,0.6539035155869083
7.3057992248352255,0.6741513121469543,0.008680628769423743,0.00652246912050636,7.305760710095365,0.722600561075003,1.0,0.0,7.319483961962953,0.6760496090748546
7.5077025141703535,0.6602514220600348,0.008356286788927133,0.006288626533216145,7.508288515171845,0.7093202323608309,1.0,0.0,7.496989569327482,0.6582682855677887
5.121827126726229,0.8590228061719931,0.010979146760409559,0.00807160441060052,5.123860521324551,0.9034246523147889,1.0,0.0,5.126852599147067,0.8785320078349853
5.5831062221359264,0.77907498848232,0.009666053107489747,0.007158212317320004,5.581885895411149,0.8244846063362564,1.0,0.0,5.598467087175707,0.7825717481852621
5.34123609885128,0.721778179786603,0.009565933603838615,0.007130346933245655,5.340163337714699,0.766886710398723,1.0,0.0,5.334891611373387,0.7187780975533967
5.014885906019836,0.6379003679132161,0.008538587188572415,0.006446553709821667,5.015318155677656,0.690197538917315,1.0,0.0,4.9971454507844895,0.645918884994323
4.936751665577636,0.3542129894146404,0.005471090500991227,0.004400602085051151,4.926881685583418,0.43022316428877927,1.0,0.0,4.941288657129717,0.35414197550372883
5.278555868296882,0.5947517444828408,0.00784885760350657,0.005981669879589188,5.27761412125607,0.6503941488128212,1.0,0.0,5.286209258868788,0.6012572254671938
6.683044904144008,0.33469382231533185,0.005051143829923242,0.004183515849145851,6.668640673171216,0.4169343029869599,1.0,0.0,6.677535339264507,0.3458299372396537
5.513320326235925,0.5604102349354559,0.007637183791663823,0.0058516653015425425,5.5129200784184365,0.6141709975241727,1.0,0.0,5.518878941507884,0.5717819140596212
5.701319834044686,0.5198226229519978,0.007444478033885711,0.005740099591446388,5.699380490305442,0.5782600037026707,1.0,0.0,5.700555165429738,0.5278663223586442
8.764509186340769,0.6232101280653232,0.008142123188851247,0.006165876278685307,8.762725769846737,0.6770541257010683,1.0,0.0,8.767432052589905,0.6181442332359065
8.916209095750888,0.5611961301509858,0.007412766887585051,0.00568360175844628,8.91647996955932,0.6171413989893543,1.0,0.0,8.937577137895449,0.5623520896124539
9.285179369188764,0.6043826628733724,0.007949078379212911,0.006042853316027322,9.282937981759009,0.6569921356817215,1.0,0.0,9.277993708252907,0.613045389061923
0.9977539791727822,0.7706225652519194,0.01425149163150302,0.011065974317115314,1.1467158535118314,0.6934260282505427,1.0,0.39099426972060924,0.9112554904162014,0.8404612642194058
1.0603703739008536,0.8046157620597431,0.014427668548231912,0.01123161217653943,1.2089551839705541,0.7207924527674476,1.0,0.36335531857146436,0.9871123049394708,0.8642789132285955
1.9123013506584117,0.747990761522609,0.009782114318904717,0.00782028173495379,1.9257140358012883,0.7732246674023435,1.0,0.07807645715695818,1.926020492547929,0.7574442467686109
6.490226893207688,0.5508393343531439,0.007515520784617443,0.005763319451361382,6.491231952250764,0.6059241919433199,1.0,0.0,6.480547677998334,0.5600036494211693
3.456913222115174,0.6527058508295577,0.008492388926631398,0.0063975195185553505,3.4555874799066584,0.7028308120175699,1.0,0.0,3.453358104753298,0.6603920921964753
6.497627327645145,0.6450746255012101,0.008355903009118591,0.006302507205539827,6.4971426241894115,0.6933861912655009,1.0,0.0,6.507456104198201,0.6488982888689556
8.92568889888906,0.62330359586251,0.0082542706589455,0.006254126990563598,8.925579183613886,0.6739860418263295,1.0,0.0,8.92488573468401,0.6284932685141431
8.93232066007373,0.7331695617462958,0.009663624864765165,0.007199537334240051,8.931511708371437,0.780004609663544,1.0,0.0,8.918820731091701,0.736209658774835
8.844241236814304,0.6203539106273366,0.008188767482455436,0.006202307031564092,8.843177658455502,0.6715026864748722,1.0,0.0,8.843297214252306,0.6314966444394625
5.7230310165429366,0.6820231416222107,0.008888329674322036,0.006662683729429951,5.724273886212692,0.7312406499628661,1.0,0.0,5.733484337458247,0.6902838134392567
5.489956393077186,0.38320010007542,0.005436107458504775,0.00416731384160814,5.49347986656389,0.44959065486088284,1.0,0.0,5.489962678563359,0.3792212788578252
5.5532171904640855,0.6373862485769192,0.008274044396847008,0.006250723256065986,5.554197207971985,0.6873474950354251,1.0,0.0,5.550873690869559,0.6512850361866873
11.750892883987301,0.599179300084613,0.008172289467874102,0.006304580014372995,11.750950630337273,0.6505064274471282,1.0,0.020527398144134266,11.740177367541163,0.6006632391401188
11.162341146621442,0.5814581477767391,0.007539594177942657,0.005768236786055642,11.160609132651384,0.63557268693284,1.0,0.0,11.155873187293274,0.5781224922013336
3.966702510861728,0.7004600004787179,0.00926512943662207,0.006930674941934431,3.9681894605483405,0.7490571790779306,1.0,0.0,3.954705363396549,0.7063943029513838
6.893305913534701,0.6221886152996627,0.007965033129912844,0.006038359573423807,6.893037050404762,0.6734175633719783,1.0,0.0,6.874337403545124,0.6250695646310848
7.403022259145341,0.6156045038774591,0.008135672737412957,0.006174043531591373,7.402840000924262,0.6672934876879428,1.0,0.0,7.408388203518928,0.6193923552354033
7.262761974206286,0.37667353640439444,0.0056324256011920275,0.004217533381098751,7.265984382872944,0.43914827225292163,1.0,0.0,7.251811079366138,0.3790111278138029
10.082070962002279,0.6498998464485763,0.008572686009885595,0.006462298878649776,10.084339896603494,0.6991792102538894,1.0,0.0,10.084395399714003,0.6638495028372724
10.215017064811546,0.7345019708051075,0.009541592033378421,0.007104818185998204,10.2150968230794,0.7808423325571555,1.0,0.0,10.201451826578047,0.742829747612077
10.200689525523096,0.6137175288679371,0.007791816023172432,0.005914258403040808,10.202783356045268,0.6680296435491215,1.0,0.0,10.201539188361174,0.628646234546965
6.914346330100857,0.5400815688799347,0.0072135045940953735,0.005589374451040191,6.914148191690967,0.5966472986248988,1.0,0.0,6.922903135819057,0.5390792786708849
7.2210441469446405,0.5620048956531178,0.0074985050908752396,0.005749824345075977,7.220687612470424,0.6178417677836714,1.0,0.0,7.2178594728167536,0.5663184209593517
7.134532218743906,0.6244967948731299,0.008207182779841124,0.0062204164758473705,7.133532709507751,0.6795529711715136,1.0,0.0,7.133254629999454,0.6356891582401488
3.710071275512948,0.8895095425651751,0.011172081082317287,0.008203154455661499,3.709876887232212,0.9297130218044355,1.0,0.0,3.7140679866993036,0.9007681017297896
3.8919122675874775,0.6757159785867835,0.009006490875226104,0.006765871238077383,3.8910372831282225,0.7235989911437123,1.0,0.0,3.886746593806924,0.678450791182067
4.000553491826551,0.6821309704942334,0.008777068760906049,0.006580933839669093,4.0022060612204475,0.7308049051968352,1.0,0.0,3.9988729301441763,0.6842326621250495
5.5307319637829,0.6397000134952966,0.008221246548864438,0.006207834923671167,5.532093399756406,0.6888849188232897,1.0,0.0,5.533387729445884,0.630270057655266
4.760176005235728,0.5138662395452697,0.007304268814201201,0.00563153724947288,4.759496407270176,0.5727803318179279,1.0,0.0,4.759893630761437,0.5228347635216051
5.7549864923710965,0.4105677937163501,0.005716196571143017,0.004472869030983196,5.753875864180543,0.4787911138497858,1.0,0.0,5.759127736263826,0.4092471350967725
10.749475929800514,0.5672692516369121,0.007445693534479713,0.005692905920996746,10.749108553077617,0.6233073889519782,1.0,0.0,10.748122023154963,0.5764312957085787
10.70573498938834,0.6391123800320734,0.008136927500106007,0.006145233933926811,10.704576901073619,0.6887502086141329,1.0,0.0,10.683523218355312,0.6414564889944818
10.59665844216536,0.6337694868065465,0.00842203061557999,0.006366783651261619,10.5969637207541,0.6849413457344409,1.0,0.0,10.581294067653037,0.6484793297159622
